Time Step,p-in,t-out,t-cs-avg,t-cs-max,t-max,t-pb-max,htc-cs-avg,t-endcap-max,t-inner-tube-max,flow-time,courant-max
156,10188970.77548455,929.5705659533392,1229.178211259233,1321.597778320312,2105.927978515625,1380.055786132812,-21494.40837079435,1378.7001953125,1165.119995117188,0.0854999999999999,56859.85443924089
157,10188970.77548455,929.963250788604,1229.167497943027,1321.59375,2107.585693359375,1380.054321289062,-21494.10224869065,1378.689086914062,1170.181884765625,0.0861,56859.85947492066
158,10188970.77548455,929.3438752464256,1229.156938450074,1321.58935546875,2109.2490234375,1380.053588867188,-21493.85134067318,1378.678466796875,1177.316040039062,0.0867,56859.80408249221
159,10188970.77548455,929.6412926136394,1229.146540797136,1321.584594726562,2110.91796875,1380.053344726562,-21493.51624487129,1378.66845703125,1180.277099609375,0.0873,56859.73358319393
160,10188970.77548455,929.363386097207,1229.136311273085,1321.579711914062,2112.592529296875,1380.05322265625,-21493.90061482223,1378.658935546875,1194.779541015625,0.0879,56859.65301278138
161,10188970.77548455,929.9298566784598,1229.126237655669,1321.57470703125,2114.272705078125,1380.053466796875,-21493.6458938525,1378.64990234375,1201.515747070312,0.0885,56859.61776329769
162,10188970.77548455,929.450297337322,1229.116325096663,1321.569458007812,2115.958251953125,1380.053955078125,-21493.56192768178,1378.641479492188,1204.373657226562,0.0891,56859.54726446144
163,10188970.77548455,929.6681338623928,1229.106590913659,1321.564086914062,2117.6494140625,1380.0546875,-21493.49499239313,1378.633544921875,1214.082641601562,0.0897,56859.48180141287
164,10188970.77548455,929.7420207239572,1229.097022243629,1321.558715820312,2119.34619140625,1380.055786132812,-21493.96621973593,1378.626098632812,1212.606201171875,0.0903,56859.38612492073
165,10188970.77548455,929.583148752494,1229.087633517579,1321.55322265625,2121.04833984375,1380.057250976562,-21494.07072636469,1378.619262695312,1212.360229492188,0.0909,56859.32569782845
166,10187646.26537595,928.6274941600656,1229.086327621726,1321.563232421875,2121.26171875,1380.057373046875,-21494.353760641,1378.618530273438,1212.364501953125,0.090975,7142.310751854175
167,10188457.26226888,928.6295620584924,1229.086313222509,1321.459838867188,2121.47412109375,1380.0576171875,-21489.10861717691,1378.617797851562,1212.167358398438,0.09105,7076.467268333487
168,10188820.92055314,928.626060183737,1229.087555017976,1321.275146484375,2121.6865234375,1380.057739257812,-21477.76501607451,1378.6171875,1211.400268554688,0.091125,6907.689111797772
169,10188894.3642383,928.6204229756074,1229.090402988803,1321.040161132812,2121.79296875,1380.057861328125,-21456.72497766497,1378.616821289062,1209.933715820312,0.0911625,3679.013302529142
170,10188858.91630967,928.6140624269696,1229.092439540305,1320.884765625,2121.8994140625,1380.057983398438,-21442.53403062306,1378.616455078125,1207.690063476562,0.0912,3365.871817749739
171,10188858.91630967,928.4549972589566,1229.061320469457,1318.448120117188,2123.608154296875,1380.058471679688,-21507.51580695608,1378.610595703125,1130.574462890625,0.0918,53858.71501136618
172,10188858.91630967,928.7829608997964,1229.04270359371,1318.550170898438,2125.32373046875,1380.057006835938,-21513.23388243659,1378.605102539062,1096.0791015625,0.0924,53859.10144855714
173,10188858.91630967,928.9677406955878,1229.027752978094,1319.021484375,2127.044921875,1380.053344726562,-21513.81354644295,1378.60009765625,1072.575805664062,0.093,53859.20640776415
174,10188858.91630967,929.018226075226,1229.014277706169,1319.400024414062,2128.771728515625,1380.0478515625,-21514.28070000861,1378.595825195312,1054.95068359375,0.0936,53859.23026218643
175,10188858.91630967,929.0530697357248,1229.001720179627,1319.640747070312,2130.50390625,1380.041015625,-21514.65587849655,1378.591918945312,1040.847778320312,0.0942,53859.13484462408
176,10188858.91630967,929.3624880162027,1228.989835958616,1319.795166015625,2132.2412109375,1380.033203125,-21515.01811607276,1378.588745117188,1033.65673828125,0.0948,53858.92492717697
177,10188858.91630967,929.813667322027,1228.978494138669,1319.893310546875,2133.984130859375,1380.02490234375,-21515.51877148079,1378.586181640625,1028.014892578125,0.0954,53858.62436640827
178,10188858.91630967,930.2581339433076,1228.967611362079,1319.953735351562,2135.732421875,1380.016235351562,-21515.78811673445,1378.584106445312,1022.119689941406,0.096,53858.26178962777
179,10188858.91630967,930.4473908923716,1228.957137340759,1320.014404296875,2137.486083984375,1380.00732421875,-21516.14449655507,1378.582763671875,1019.974365234375,0.0966,53857.86582319433
180,10188858.91630967,930.2020896206668,1228.947033558712,1320.056274414062,2139.2451171875,1379.998291015625,-21515.73079684745,1378.581909179688,1016.492736816406,0.0972,53857.48417431106
181,10188858.91630967,930.024929919031,1228.937269038291,1320.081420898438,2141.00927734375,1379.989379882812,-21515.44080975125,1378.581787109375,1015.063415527344,0.0978,53857.03574378471
182,10188858.91630967,930.0430964632328,1228.927853811625,1320.094482421875,2142.77880859375,1379.98046875,-21516.18291772255,1378.582275390625,1013.166076660156,0.0984,53856.56823905913
183,10188858.91630967,930.200717247092,1228.918734899367,1320.098510742188,2144.5537109375,1379.971801757812,-21515.65582417762,1378.583374023438,1010.291687011719,0.099,53856.17229752721
184,10188858.91630967,929.7692886957896,1228.909939102048,1320.096069335938,2146.333984375,1379.9638671875,-21516.17104639766,1378.585083007812,1007.67578125,0.0996,53855.70957805414
185,10188858.91630967,930.3393599330464,1228.901423560472,1320.088623046875,2147.9951171875,1379.95654296875,-21515.98643854043,1378.587524414062,1004.541687011719,0.1002,53855.31841934059
186,10188858.91630967,930.1504348088008,1228.893204834954,1320.077514648438,2149.38427734375,1379.949584960938,-21516.53244807387,1378.590576171875,1004.126281738281,0.1008,53854.88433522477
187,10188858.91630967,930.1366436483768,1228.885267783123,1320.063842773438,2150.6962890625,1379.943115234375,-21516.90787643819,1378.594360351562,1004.543212890625,0.1014,53854.48364840565
188,10188858.91630967,929.9367203237524,1228.877600220057,1320.048095703125,2151.943115234375,1379.937255859375,-21516.9694830715,1378.598876953125,1004.49951171875,0.102,53854.11635739247
189,10188858.91630967,929.9874140589138,1228.870198793521,1320.031127929688,2153.1328125,1379.931884765625,-21516.74111547715,1378.60400390625,1003.670776367188,0.1026,53853.78723074069
190,10188858.91630967,929.8951072545244,1228.863079533255,1320.013061523438,2154.27099609375,1379.927124023438,-21517.4128776255,1378.60986328125,1004.655517578125,0.1032,53853.40563965867
191,10188858.91630967,930.0154531513964,1228.856188300569,1319.994384765625,2155.362060546875,1379.923095703125,-21515.77677660523,1378.616455078125,1006.071350097656,0.1038,53853.18145741971
192,10188858.91630967,929.8821676521818,1228.849580568726,1319.975341796875,2156.409423828125,1379.919799804688,-21516.35628281503,1378.623901367188,1008.423645019531,0.1044,53852.82372366991
193,10188858.91630967,930.1168658038566,1228.84323531921,1319.956176757812,2157.416015625,1379.917114257812,-21516.6889679761,1378.631958007812,1012.307312011719,0.105,53852.51846129495
194,10188858.91630967,929.789803362372,1228.837148412848,1319.937133789062,2158.38427734375,1379.915283203125,-21516.67439032941,1378.640869140625,1015.343627929688,0.1056,53852.24658990587
195,10188858.91630967,930.0259663762712,1228.831311872435,1319.918090820312,2159.31640625,1379.914428710938,-21516.69367983947,1378.650512695312,1017.815002441406,0.1062,53851.98426046605
196,10188858.91630967,930.2086459251008,1228.825739423122,1319.8994140625,2160.2138671875,1379.91455078125,-21516.69199111642,1378.660888671875,1018.809265136719,0.1068,53851.74578137491
197,10188858.91630967,930.0334847888308,1228.820426431833,1319.880981445312,2161.07861328125,1379.915649414062,-21517.06023157436,1378.672119140625,1019.076965332031,0.1074,53851.46437876402
198,10188858.91630967,929.5878838504178,1228.815362220382,1319.862915039062,2161.912109375,1379.917358398438,-21516.7284300085,1378.684204101562,1017.938659667969,0.108,53851.25929057835
199,10188858.91630967,929.7325473031292,1228.810548397858,1319.845336914062,2162.715087890625,1379.919921875,-21516.43903287126,1378.697021484375,1014.364074707031,0.1086,53851.06851227317
200,10188858.91630967,929.9618930846954,1228.80598552082,1319.828247070312,2163.489013671875,1379.92333984375,-21516.18791132868,1378.710571289062,1013.258911132812,0.1092,53850.85388829559
201,10188858.91630967,929.6442271225044,1228.801694666574,1319.811645507812,2164.235107421875,1379.927612304688,-21516.47662154644,1378.72509765625,1010.395446777344,0.1098,53850.63449666451
202,10188858.91630967,930.2717336060628,1228.797643420707,1319.795532226562,2164.953857421875,1379.9326171875,-21516.31543924275,1378.740234375,1008.255310058594,0.1104,53850.44849211669
203,10188858.91630967,929.5505837511922,1228.793845972121,1319.780029296875,2165.646484375,1379.938598632812,-21515.66724603306,1378.75634765625,1005.94677734375,0.111,53850.29587396022
204,10188858.91630967,929.8634667027465,1228.790312939688,1319.76513671875,2166.313720703125,1379.9453125,-21515.8512760609,1378.773193359375,1002.997924804688,0.1116,53850.11464102299
205,10188858.91630967,929.8057994784928,1228.787024086499,1319.750854492188,2166.9560546875,1379.952880859375,-21515.46067683012,1378.790771484375,1002.049743652344,0.1122,53849.97156325002
206,10188858.91630967,930.1872192868436,1228.78401188721,1319.737182617188,2167.57421875,1379.961303710938,-21515.91164715324,1378.809326171875,1000.225708007812,0.1128,53849.747409601
207,10188858.91630967,929.8734145549928,1228.781247529861,1319.723999023438,2168.169189453125,1379.970581054688,-21515.4172776189,1378.828491210938,999.5942993164062,0.1134,53849.62817969693
208,10188858.91630967,929.736662556889,1228.77874811342,1319.711547851562,2168.7412109375,1379.980712890625,-21515.50960866705,1378.8486328125,999.9737548828124,0.114,53849.470797032
209,10188858.91630967,930.1018901001296,1228.77649712891,1319.69970703125,2169.291015625,1379.99169921875,-21515.25137904088,1378.869506835938,999.8954467773438,0.1146,53849.38018318767
210,10188858.91630967,929.4842876545014,1228.774522091103,1319.6884765625,2169.81884765625,1380.00341796875,-21515.2029756766,1378.89111328125,1000.768737792969,0.1152,53849.2037255239
211,10188858.91630967,930.3198461157666,1228.77279602344,1319.677856445312,2170.32568359375,1380.01611328125,-21514.70161077833,1378.913696289062,1000.769836425781,0.1158,53849.0892671171
212,10188858.91630967,929.8322312045648,1228.771352411327,1319.66796875,2170.8115234375,1380.029663085938,-21515.24506152883,1378.936889648438,1000.941223144531,0.1164,53848.91758041921
213,10188858.91630967,929.6090594986064,1228.770157669961,1319.658569335938,2171.27685546875,1380.044067382812,-21514.66144987914,1378.9609375,999.9840698242188,0.117,53848.83650652577
214,10188858.91630967,930.003609200596,1228.769244321774,1319.64990234375,2171.722412109375,1380.059326171875,-21514.8468895547,1378.98583984375,999.6697387695312,0.1176,53848.67435947125
215,10188858.91630967,929.7424883793956,1228.768586199503,1319.641723632812,2172.1484375,1380.075317382812,-21514.47756234684,1379.011474609375,999.1616821289062,0.1182,53848.60282431645
216,10188858.91630967,929.8023257383896,1228.768211029055,1319.634399414062,2172.55517578125,1380.09228515625,-21514.98805304763,1379.037963867188,998.0466918945312,0.1188,53848.42160277494
217,10188858.91630967,930.1175544036222,1228.768090374877,1319.627563476562,2172.943115234375,1380.110107421875,-21514.80368242821,1379.065185546875,997.2213745117188,0.1194,53848.35006829169
218,10188858.91630967,929.9600750068704,1228.768229822099,1319.621215820312,2173.312255859375,1380.128662109375,-21513.7555584423,1379.09326171875,996.9456787109376,0.12,53848.29760979143
219,10188858.91630967,929.9360560544438,1228.76865857578,1319.615600585938,2173.66357421875,1380.148193359375,-21514.20886583978,1379.121948242188,998.6458129882812,0.1206,53848.1306970615
220,10188858.91630967,929.794297529376,1228.769352463814,1319.610717773438,2173.996826171875,1380.16845703125,-21513.87691737326,1379.151611328125,998.8916015625,0.1212,53848.03054992024
221,10187881.69175331,928.6360813234952,1228.769367619124,1319.611083984375,2174.03662109375,1380.1708984375,-21513.76719740194,1379.154907226562,998.8832397460938,0.121275,6769.103575147359
222,10189553.43453847,928.6375834600484,1228.77247146258,1319.583129882812,2174.077392578125,1380.173461914062,-21501.20399046293,1379.158203125,998.8668823242188,0.12135,6798.237367331002
223,10190985.2930544,928.6383211891232,1228.780179782487,1319.39697265625,2174.11767578125,1380.175903320312,-21468.38593641173,1379.161376953125,998.8367309570312,0.121425,6840.395102398121
224,10192195.81297989,928.640706166292,1228.788136453885,1319.07421875,2174.137939453125,1380.17724609375,-21427.40440615472,1379.162963867188,999.0604248046876,0.1214625,3448.582644035452
225,10193405.11810085,928.6441495457656,1228.796203531153,1318.663940429688,2174.157958984375,1380.178466796875,-21392.65807212759,1379.16455078125,999.385498046875,0.1215,3497.505484143694
226,10193405.11810085,928.4407182561064,1228.821849182218,1316.924682617188,2174.46630859375,1380.200927734375,-21399.27009072616,1379.194702148438,984.8566284179688,0.1221,55931.42517209161
227,10193405.11810085,928.6768230171564,1228.840922091931,1317.370361328125,2174.756103515625,1380.225708007812,-21401.9650252587,1379.22607421875,977.45166015625,0.1227,55926.49997012082
228,10193405.11810085,928.8176289793432,1228.856776055967,1317.967895507812,2175.029052734375,1380.252685546875,-21402.14222343964,1379.258422851562,971.8976440429688,0.1233,55925.08939368277
229,10193405.11810085,928.8600892968942,1228.870451847234,1318.358032226562,2175.28564453125,1380.28125,-21402.63624449644,1379.291625976562,967.517333984375,0.1239,55924.52023386488
230,10193405.11810085,928.934819794732,1228.882769630698,1318.627075195312,2175.525390625,1380.310913085938,-21403.08910487724,1379.32568359375,963.585205078125,0.1245,55924.10945615073
231,10193405.11810085,929.482717594214,1228.894199829831,1318.823364257812,2175.749267578125,1380.341064453125,-21403.51266272149,1379.360595703125,964.4910888671876,0.1251,55923.73332763273
232,10193405.11810085,929.9585472817852,1228.905027366597,1318.958862304688,2175.957275390625,1380.37158203125,-21403.948739676,1379.396484375,966.4302978515624,0.1257,55923.3967958789
233,10193405.11810085,930.5652245740508,1228.915429741246,1319.050048828125,2176.1494140625,1380.40234375,-21404.26983318827,1379.433349609375,970.6334838867188,0.1263,55923.10975728949
234,10193405.11810085,930.5064489468464,1228.925539029341,1319.108520507812,2176.326171875,1380.433227539062,-21404.24124717385,1379.47119140625,973.5801391601562,0.1269,55922.86726146704
235,10193405.11810085,930.7760930581418,1228.935458231821,1319.142456054688,2176.487548828125,1380.46435546875,-21404.65462516514,1379.510009765625,974.5698852539062,0.1275,55922.61981891812
236,10193405.11810085,930.4804459857072,1228.945230818429,1319.158325195312,2176.6337890625,1380.495727539062,-21403.5091501916,1379.5498046875,975.3141479492188,0.1281,55922.54558658043
237,10193405.11810085,930.4076436371736,1228.954963246093,1319.16064453125,2176.765380859375,1380.527465820312,-21404.26715886902,1379.5908203125,975.302978515625,0.1287,55922.27340302832
